Country_Name,Country_Code,Year,GDP_per_capita,GDP_per_capita_growth,GDP_per_capita_PPP,Next_5_years_GDP_per_capita_PPP ,Improved_water_source_percernt_of_rural_population_with_access,Patent_applications_residents,Population,Life_expectancy_years,Patent_applications_per_million_people
Canada,CAN,1998,20887.83947,2.986425101,26117.61173,32189.0616,99,3809,30247900,78.66243902,125.9260973
Canada,CAN,1999,22167.22585,4.296712274,27656.67692,33754.86956,99,4061,30499200,78.88292683,133.1510335
Canada,CAN,2000,24124.16917,4.258017061,29185.35506,36134.60224,99,4187,30769700,79.23658537,136.0754248
Canada,CAN,2001,23691.59472,0.748589119,30073.91281,38009.876,99,3963,31081900,79.48780488,127.501858
Canada,CAN,2002,24167.80431,2.090014217,30851.31148,39441.96779,99,3959,31362000,79.5902439,126.2355717
Canada,CAN,2003,28172.14883,0.793120836,32189.0616,40277.61931,99,3929,31676000,79.83902439,124.0371259
Canada,CAN,2004,31979.87195,2.05816244,33754.86956,38791.07469,99,5231,31995000,80.14146341,163.494296
Canada,CAN,2005,36189.58838,2.188914999,36134.60224,40027.24021,99,5183,32312000,80.29268293,160.4048032
Canada,CAN,2006,40386.69948,1.808912962,38009.876,41565.27122,99,5522,32570505,80.29268293,169.5398951
Canada,CAN,2007,44544.5268,1.077673059,39441.96779,42145.09786,99,4998,32887928,80.54390244,151.9706562
Canada,CAN,2008,46596.33599,-0.086768936,40277.61931,44097.60642,99,5061,33245773,80.69512195,152.229879
Canada,CAN,2009,40773.45436,-4.054323962,38791.07469,45082.00963,99,5067,33628571,80.94634146,150.675448
Canada,CAN,2010,47447.47602,1.941577559,40027.24021,44204.94658,99,4550,34005274,81.19756098,133.8027742
Canada,CAN,2011,52082.21076,2.127591675,41565.27122,44025.18343,99,4754,34342780,81.44878049,138.4279316
Central Europe and the Baltics,CEB,1991,2199.934611,-9.367252769,6447.171036,8284.486672,82.09564829,8086,110290445,70.57260774,73.31550798
Central Europe and the Baltics,CEB,1992,2361.907109,-1.503158481,6494.686285,8674.383303,82.90051453,7048,110005636,70.73234787,64.06944459
Central Europe and the Baltics,CEB,1993,2488.294607,1.504352506,6753.236439,9063.427739,83.61929376,8147,110081461,70.84622957,74.00882879
Central Europe and the Baltics,CEB,1994,2824.066268,4.184833778,7186.384743,9373.718113,84.31489508,7664,110019570,70.86952676,69.66033407
Central Europe and the Baltics,CEB,1995,3512.905828,5.880398869,7769.480537,9997.428844,85.06955346,7676,109913216,71.02589323,69.8369157
Central Europe and the Baltics,CEB,1996,3766.137175,4.719784171,8284.486672,10802.17464,85.75943398,7025,109563097,71.33546524,64.11830436
Central Europe and the Baltics,CEB,1997,3735.598222,3.146912192,8674.383303,11593.41377,86.4754496,6882,109459093,71.51758933,62.87280308
Central Europe and the Baltics,CEB,1998,4097.242893,2.916713356,9063.427739,12330.55191,87.18512468,6411,109207205,71.89811827,58.70491787
Central Europe and the Baltics,CEB,1999,3977.136296,2.179072107,9373.718113,13462.82898,87.90419862,5863,109102354,72.18473465,53.73852887
Central Europe and the Baltics,CEB,2000,3943.987822,4.715201424,9997.428844,14283.32477,88.64998249,6060,108405522,72.71969035,55.90121138
Central Europe and the Baltics,CEB,2001,4342.857257,3.654685955,10802.17464,15884.50215,89.40880862,6212,107800399,73.09799286,57.62501862
Central Europe and the Baltics,CEB,2002,4922.109778,4.14052425,11593.41377,17631.25443,90.18766298,6589,107097577,73.24431357,61.523334
Central Europe and the Baltics,CEB,2003,5941.171573,4.768300069,12330.55191,19519.39969,90.93501858,5888,106760768,73.38382869,55.15134548
Central Europe and the Baltics,CEB,2004,7161.448082,5.886183481,13462.82898,19520.5859,91.7421065,6099,106466116,73.73940392,57.28583167
Central Europe and the Baltics,CEB,2005,8342.436299,5.209414691,14283.32477,20755.33427,92.4891068,5561,106173766,73.84004668,52.37640341
Central Europe and the Baltics,CEB,2006,9461.098659,6.841153504,15884.50215,22156.88784,93.23104876,5585,105901322,74.09472478,52.73777413
Central Europe and the Baltics,CEB,2007,11951.68715,6.79514301,17631.25443,22944.38263,93.9932012,5994,105504531,74.25238333,56.81272589
Central Europe and the Baltics,CEB,2008,14489.15052,4.1534513,19519.39969,23960.53954,94.74405044,6280,105126686,74.57753902,59.73744859
Central Europe and the Baltics,CEB,2009,12197.87382,-3.501817905,19520.5859,25036.96953,95.50544734,6947,104924372,74.9318257,66.20959332
Central Europe and the Baltics,CEB,2010,12556.93917,2.298721525,20755.33427,26135.27255,96.1902668,7648,104543801,75.29534873,73.15593968
Central Europe and the Baltics,CEB,2011,13882.73542,3.498016743,22156.88784,27139.72626,96.87635271,8262,104174038,75.88847488,79.30958767
Switzerland,CHE,1990,38332.15172,2.615466253,27523.7644,29808.04344,100,2987,6715519,77.24243902,444.7906409
Switzerland,CHE,1991,38303.04989,-2.146489833,27829.4246,30499.92845,100,2949,6799978,77.51463415,433.6778737
Switzerland,CHE,1992,39435.53813,-1.13971906,28139.41145,31799.74536,100,3068,6875364,77.80609756,446.2309196
Switzerland,CHE,1993,38005.32345,-1.031422505,28511.78335,32877.58605,100,2999,6938265,78.08536585,432.240625
Switzerland,CHE,1994,41738.97019,0.465686414,29254.14359,33810.77097,100,3033,6993795,78.35,433.6701319
Switzerland,CHE,1995,48540.57749,-0.188350759,29808.04344,35675.09453,100,2890,7040687,78.41707317,410.4713077
Switzerland,CHE,1996,46610.05975,0.15778215,30499.92845,36862.11294,100,2504,7071850,78.89609756,354.0799084
Switzerland,CHE,1997,40429.93726,2.065883225,31799.74536,37682.13947,100,2408,7088906,79.0795122,339.6857004
Switzerland,CHE,1998,41487.69019,2.639340726,32877.58605,37611.51842,100,2025,7110001,79.32439024,284.8100865
Switzerland,CHE,1999,40577.33663,1.159768637,33810.77097,39135.82669,100,1916,7143991,79.5804878,268.1974263
Switzerland,CHE,2000,37813.23426,3.363610788,35675.09453,40457.73086,100,2083,7184250,79.6804878,289.9397989
Switzerland,CHE,2001,38538.64447,0.806696609,36862.11294,44951.62866,100,1859,7229854,80.1804878,257.1282906
Switzerland,CHE,2002,41336.72192,-0.611301386,37682.13947,49467.22055,100,1827,7284753,80.38536585,250.7977964
Switzerland,CHE,2003,47960.56497,-0.689833454,37611.51842,52317.57054,100,1831,7339001,80.53658537,249.4889972
Switzerland,CHE,2004,53255.97631,2.138403618,39135.82669,51632.65359,100,1742,7389625,81.08780488,235.7359135
Switzerland,CHE,2005,54797.54663,2.380350063,40457.73086,52935.80414,100,1643,7437115,81.23658537,220.9189988
Switzerland,CHE,2006,57348.92788,3.362088347,44951.62866,55918.73283,100,1740,7483934,81.4902439,232.4980418
Switzerland,CHE,2007,63223.46778,3.213801869,49467.22055,57590.70118,100,1692,7551117,81.74146341,224.0728094
Switzerland,CHE,2008,72119.56087,0.985908308,52317.57054,59788.18931,100,1594,7647675,81.99268293,208.4293592
Switzerland,CHE,2009,69672.00471,-3.344885787,51632.65359,61227.94087,100,1684,7743831,82.04390244,217.4634235
Switzerland,CHE,2010,74276.71842,1.887058094,52935.80414,62499.63716,100,1622,7824909,82.24634146,207.2867557
Switzerland,CHE,2011,87998.44468,0.678880179,55918.73283,62881.46051,100,1597,7912398,82.69512195,201.8351453
Chile,CHL,1990,2500.646257,1.645418361,4589.1084,7500.067645,48.2,169,13242132,73.54378049,12.76229538
Chile,CHL,1991,2811.481588,6.081155362,5037.372141,8174.973758,50.2,151,13457244,73.90346341,11.22072246
Chile,CHL,1992,3362.169308,9.428271488,5723.369364,8761.504467,52.1,178,13671033,74.25341463,13.02023044
Chile,CHL,1993,3551.030186,4.963885985,6235.15471,9094.345465,54.1,155,13882668,74.59065854,11.16500085
Chile,CHL,1994,4045.621429,3.474495559,6698.136557,9052.154817,56,219,14091389,74.91473171,15.54140617
Chile,CHL,1995,5137.375078,7.369587968,7500.067645,9608.177136,58,171,14296613,75.22765854,11.96087493
Chile,CHL,1996,5382.846519,5.320616059,8174.973758,10001.17804,60,176,14497826,75.5314878,12.13975116
Chile,CHL,1997,5781.103423,5.987638104,8761.504467,10297.97809,61.9,161,14694835,75.82529268,10.95623054
Chile,CHL,1998,5479.498064,2.972703351,9094.345465,10771.24748,63.9,207,14887756,76.11014634,13.90404303
Chile,CHL,1999,4986.007417,-1.661793921,9052.154817,11777.13305,65.8,204,15076952,76.38509756,13.53058629
Chile,CHL,2000,5101.368479,4.044734971,9608.177136,12774.73122,67.8,241,15262754,76.64470732,15.79007301
Chile,CHL,2001,4595.666327,2.084309692,10001.17804,15611.10821,69.8,246,15444969,76.88702439,15.92751659
Chile,CHL,2002,4463.545867,1.927878087,10297.97809,16862.92407,71.7,391,15623635,77.10802439,25.02618629
Chile,CHL,2003,4787.699532,2.932131564,10771.24748,16422.86633,73.7,329,15799542,77.30768293,20.82338842
Chile,CHL,2004,6210.828325,6.040138121,11777.13305,16267.46193,75.6,382,15973778,77.487,23.91419237
Chile,CHL,2005,7615.30468,4.608026532,12774.73122,18356.77622,77.6,361,16147064,77.64743902,22.35700558
Chile,CHL,2006,9484.681227,5.191919769,15611.10821,20437.70453,79.6,291,16319792,77.79095122,17.83110961
Chile,CHL,2007,10526.87746,3.811882653,16862.92407,21620.28097,81.5,403,16491687,77.923,24.436554
Chile,CHL,2008,10781.36608,2.471645451,16422.86633,22578.72892,83.5,531,16661942,78.05002439,31.86903423
Chile,CHL,2009,10243.32824,-2.543950469,16267.46193,23082.33454,85.4,343,16829442,78.1765122,20.38094905
Chile,CHL,2010,12860.17764,4.823241065,18356.77622,23579.46227,87.4,328,16993354,78.30892683,19.30166346
Chile,CHL,2011,14705.69242,5.121137917,20437.70453,23960.27015,89.4,339,17153357,78.4527561,19.76289539
China,CHN,1990,317.8851981,2.393612459,986.5684444,1869.46645,56.1,5832,1135185000,69.3214878,5.137488603
China,CHN,1991,333.1417146,7.81295779,1099.052304,2070.771752,57.6,7372,1150780000,69.47307317,6.406089783
China,CHN,1992,366.4602759,12.82494547,1268.271708,2277.207009,59,10022,1164970000,69.62912195,8.602796639
China,CHN,1993,377.3895183,12.56602799,1461.610447,2458.630831,60.5,12084,1178440000,69.79821951,10.25423441
China,CHN,1994,473.4927622,11.78156869,1668.580757,2664.485215,62,11191,1191835000,69.98695122,9.389722571
China,CHN,1995,609.6567653,9.750279002,1869.46645,2933.31502,63.5,10011,1204855000,70.21046341,8.308883642
China,CHN,1996,709.4134628,8.782184882,2070.771752,3226.84868,64.9,11628,1217550000,70.48139024,9.550326475
China,CHN,1997,781.743728,8.118548119,2277.207009,3551.663897,66.4,12672,1230075000,70.80026829,10.30181087
China,CHN,1998,828.5804103,6.80780632,2458.630831,3961.274167,67.9,13751,1241935000,71.16407317,11.07223808
China,CHN,1999,873.2872953,6.739270027,2664.485215,4455.20533,69.4,15626,1252735000,71.5662439,12.47350796
China,CHN,2000,959.3721081,7.640001656,2933.31502,5092.560189,70.8,25346,1262645000,71.99558537,20.07373411
China,CHN,2001,1053.108024,7.555801672,3226.84868,5883.719784,72.3,30038,1271850000,72.43690244,23.61756496
China,CHN,2002,1148.508057,8.401915061,3551.663897,6863.982229,73.8,39806,1280400000,72.873,31.08872227
China,CHN,2003,1288.642924,9.352364261,3961.274167,7635.073139,75.3,56769,1288400000,73.28773171,44.06162682
China,CHN,2004,1508.668462,9.45917505,4455.20533,8374.43285,76.7,65786,1296075000,73.67207317,50.75786509
China,CHN,2005,1753.4178,10.74255231,5092.560189,9333.124882,78.2,93485,1303720000,74.01756098,71.70634799
China,CHN,2006,2099.229676,12.09183627,5883.719784,10384.36732,79.7,122318,1311020000,74.32282927,93.29987338
China,CHN,2007,2695.366223,13.63634486,6863.982229,11351.06284,81.2,153060,1317885000,74.59407317,116.1406344
China,CHN,2008,3471.247547,9.093872102,7635.073139,12367.96586,82.6,194579,1324655000,74.83992683,146.8903224
China,CHN,2009,3838.434292,8.857029819,8374.43285,13439.90764,84.1,229096,1331260000,75.06343902,172.0895993
China,CHN,2010,4560.512487,10.10310072,9333.124882,14448.26562,85.6,293066,1337705000,75.26609756,219.0811876
China,CHN,2011,5633.796106,9.012854035,10384.36732,15534.70194,87.1,415829,1344130000,75.45382927,309.3666535
Colombia,COL,1991,1181.081644,0.387326457,5050.71983,6294.865499,69,85,34916766,68.45131707,2.434360616
Colombia,COL,1992,1385.866477,3.136596078,5327.885503,6520.036666,69.2,120,35558682,68.64021951,3.374703258
Colombia,COL,1993,1541.712369,0.565567661,5485.499566,6528.900174,69.4,138,36195168,68.86563415,3.812663613
Colombia,COL,1994,2218.78471,4.029794244,5827.996962,6256.810181,69.6,124,36823537,69.12958537,3.367411447
Colombia,COL,1995,2470.683623,3.4647784,6155.688861,6585.334138,69.9,141,37441977,69.42692683,3.765826788
Colombia,COL,1996,2553.549692,0.427584131,6294.865499,6750.687139,70.1,87,38049038,69.74836585,2.286522986
Colombia,COL,1997,2759.952748,1.834165369,6520.036666,6927.321253,70.3,80,38645411,70.075,2.070103485
Colombia,COL,1998,2509.139633,-0.939121717,6528.900174,7241.331258,70.5,161,39234062,70.39495122,4.103577142
Colombia,COL,1999,2164.432929,-5.611912127,6256.810181,7732.319476,70.7,68,39819279,70.70056098,1.707715501
Colombia,COL,2000,2472.197831,2.908948535,6585.334138,8248.355342,71,75,40403958,70.98870732,1.856253786
Colombia,COL,2001,2395.856551,0.226857288,6750.687139,8957.341118,71.2,65,40988909,71.26039024,1.58579483
Colombia,COL,2002,2355.725857,1.065060726,6927.321253,9710.917596,71.4,54,41572491,71.52173171,1.298935876
Colombia,COL,2003,2246.257472,2.489228212,7241.331258,10132.26566,71.6,82,42152151,71.77690244,1.945333703
Colombia,COL,2004,2740.249442,3.922772027,7732.319476,10260.22668,71.8,76,42724163,72.02495122,1.778852871
Colombia,COL,2005,3386.0256,3.34837565,8248.355342,10680.00301,72.1,99,43285634,72.26443902,2.287132955
Colombia,COL,2006,3709.078776,5.3585839,8957.341118,11496.47771,72.3,142,43835722,72.49243902,3.239367199
Colombia,COL,2007,4674.21961,5.602510274,9710.917596,12058.34376,72.5,128,44374572,72.70753659,2.884534864
Colombia,COL,2008,5433.72045,2.331562335,10132.26566,12725.04373,72.7,126,44901544,72.91021951,2.806139584
Colombia,COL,2009,5148.422113,0.499676781,10260.22668,13394.94736,72.9,128,45416181,73.1015122,2.818378762
Colombia,COL,2010,6250.655044,2.835318278,10680.00301,13825.92126,73.2,133,45918097,73.28290244,2.896461498
Colombia,COL,2011,7227.73968,5.467383464,11496.47771,14157.63404,73.4,183,46406646,73.45836585,3.943400693
Costa Rica,CRI,1990,2391.301446,1.319372642,5033.099942,6533.191429,86.5,25,3095995,75.65868293,8.074948441
Costa Rica,CRI,1993,2854.6202,4.409916168,6052.796712,7286.41498,87.2,29,3341004,76.19753659,8.680025525
Costa Rica,CRI,2010,8199.414621,3.635324396,12737.02018,15879.59677,91.2,8,4545280,78.73263415,1.760067587
Costa Rica,CRI,2011,9186.59639,3.055681443,13397.23054,16614.08851,91.4,14,4600474,78.88773171,3.043164683
Cyprus,CYP,2003,20293.40789,1.237982201,24300.75247,34823.74294,100,12,993563,78.34534146,12.07774444
Cyprus,CYP,2004,23932.49128,3.180830497,26091.90872,33922.66853,100,9,1010410,78.4657561,8.907275264
Cyprus,CYP,2005,25324.48666,2.241217562,28169.4792,33295.02789,100,20,1027658,78.59012195,19.46172754
Cyprus,CYP,2007,31386.63265,2.61259233,32986.03792,31877.47027,100,3,1063712,78.8695122,2.820312265
Cyprus,CYP,2008,35390.70488,1.288334269,34823.74294,30610.72278,100,11,1081563,79.02904878,10.17046626
Cyprus,CYP,2009,32105.8159,-4.374273984,33922.66853,30482.56227,100,6,1098076,79.202,5.464102667
Cyprus,CYP,2010,30818.46396,-1.29760034,33295.02789,31539.52683,100,4,1112607,79.38495122,3.595159836
Czech Republic,CZE,1993,3916.051656,-0.042053102,12008.09208,14864.86577,99.6,893,10329855,72.76780488,86.4484545
Czech Republic,CZE,1994,4583.584499,2.872143518,12615.86958,15289.13816,99.6,756,10333587,72.97268293,73.15949437
Czech Republic,CZE,1995,5765.048439,6.286554631,13688.6408,16132.36975,99.6,626,10327253,73.07487805,60.61631297
Czech Republic,CZE,1996,6473.435452,4.404235371,14538.30224,17556.2157,99.6,614,10315241,73.71463415,59.52357293
Czech Republic,CZE,1997,5980.258304,-0.567177418,14679.65409,18141.68646,99.6,579,10304131,73.82487805,56.1910558
Czech Republic,CZE,1998,6447.463539,-0.221542586,14864.86577,19361.21368,99.6,624,10294373,74.51463415,60.61563924
Czech Republic,CZE,1999,6293.304387,1.541748468,15289.13816,20781.3434,99.6,596,10283860,74.66829268,57.95489242
Czech Republic,CZE,2000,5994.528277,4.587001957,16132.36975,21909.58517,99.6,555,10255063,74.96829268,54.11960902
Czech Republic,CZE,2001,6594.717465,3.439434431,17556.2157,23751.79204,99.6,568,10216605,75.17317073,55.59576787
Czech Republic,CZE,2002,8011.898074,1.843217491,18141.68646,26058.20042,99.6,526,10196916,75.22195122,51.58422409
Czech Republic,CZE,2003,9741.058384,3.631498248,19361.21368,27784.10457,99.6,625,10193998,75.17073171,61.31058688
Czech Republic,CZE,2004,11667.63212,4.915520518,20781.3434,27567.20246,99.7,623,10197101,75.72195122,61.09579576
Czech Republic,CZE,2005,13317.72983,6.295126784,21909.58517,27659.26524,99.7,586,10211216,75.92439024,57.38787623
Czech Republic,CZE,2006,15159.14115,6.58751877,23751.79204,28797.41796,99.8,641,10238905,76.52439024,62.60435076
Czech Republic,CZE,2007,18333.9459,4.91525179,26058.20042,29047.24644,99.8,716,10298828,76.72439024,69.52247382
Czech Republic,CZE,2008,22649.37934,1.862581087,27784.10457,30485.71415,99.8,712,10384603,76.97560976,68.56304473
Czech Republic,CZE,2009,19698.49209,-5.382388221,27567.20246,32357.63608,99.9,789,10443936,77.07804878,75.54623085
Czech Republic,CZE,2010,19764.01554,1.997474779,27659.26524,33743.1909,99.9,868,10474410,77.42439024,82.86862935
Czech Republic,CZE,2011,21717.45794,1.794029518,28797.41796,34711.28294,100,783,10496088,77.87317073,74.59922211
Germany,DEU,1990,22219.57253,4.351639058,19421.76614,23565.71044,100,30724,79433029,75.2277561,386.7912427
Germany,DEU,1991,23269.3818,4.345220042,20940.23977,24110.80106,100,32256,80013896,75.3195122,403.1299763
Germany,DEU,1992,26333.53744,1.151771251,21664.25886,24627.34496,100,33919,80624598,75.8195122,420.7028728
Germany,DEU,1993,25488.51952,-1.605135305,21823.69769,25366.78879,100,34752,81156363,75.87073171,428.2104165
Germany,DEU,1994,27087.55845,2.102607232,22756.77679,26360.14719,100,36715,81438348,76.27073171,450.8318366
Germany,DEU,1995,31729.69976,1.439068158,23565.71044,27277.11033,100,38103,81678051,76.42195122,466.5023165
Germany,DEU,1996,30564.24781,0.526477107,24110.80106,28541.24387,100,42322,81914831,76.67317073,516.6585768
Germany,DEU,1997,27045.71913,1.700290726,24627.34496,29326.91207,100,44438,82034771,77.07317073,541.6971299
Germany,DEU,1998,27340.67288,1.964176139,25366.78879,29988.21339,100,46523,82047195,77.47560976,567.0273067
Germany,DEU,1999,26795.99113,1.921237294,26360.14719,31439.58273,100,50029,82100243,77.72682927,609.3648225
Germany,DEU,2000,23718.7467,2.822696604,27277.11033,31968.46745,100,51736,82211508,77.92682927,629.303625
Germany,DEU,2001,23687.31689,1.524537695,28541.24387,34261.47365,100,49989,82349925,78.32926829,607.0315182
Germany,DEU,2002,25205.16445,-0.167987063,29326.91207,36436.51777,100,47598,82488495,78.22926829,577.0259234
Germany,DEU,2003,30359.95215,-0.764861234,29988.21339,38028.77214,100,47818,82534176,78.3804878,579.3721137
Germany,DEU,2004,34165.93403,1.191936522,31439.58273,37080.30825,100,48448,82516260,78.6804878,587.1327663
Germany,DEU,2005,34696.62092,0.763909706,31968.46745,39263.18779,100,48367,82469422,78.93170732,586.4840425
Germany,DEU,2006,36447.87232,3.817196752,34261.47365,42692.51976,100,48012,82376451,79.13170732,582.8364711
